Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
28,Skelly Alvero,Defensive Midfield,"May 4, 2002 (23)","France, Angola","2,02m",right,"Jul 1, 2024",,"Jun 30, 2028",€3.00m,https://www.transfermarkt.com/skelly-alvero/profil/spieler/855134
6,Jens Stage,Central Midfield,"Nov 8, 1996 (28)",Denmark,"1,87m",right,"Jul 1, 2022",,-,€12.00m,https://www.transfermarkt.com/jens-stage/profil/spieler/289835
10,Leonardo Bittencourt,Central Midfield,"Dec 19, 1993 (31)","Germany, Brazil","1,71m",right,"Jul 15, 2020",,"Jun 30, 2026",€2.00m,https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844
20,Romano Schmid,Attacking Midfield,"Jan 27, 2000 (25)",Austria,"1,68m",right,"Jan 3, 2019",,-,€15.00m,https://www.transfermarkt.com/romano-schmid/profil/spieler/346853
35,Leon Opitz,Attacking Midfield,"Apr 11, 2005 (20)",Germany,"1,83m",left,"Sep 6, 2023",,-,€600k,https://www.transfermarkt.com/leon-opitz/profil/spieler/825073
39,Patrice Covic,Attacking Midfield,"Jun 25, 2007 (17)","Croatia, Germany",-,right,,,"Jun 30, 2027",-,https://www.transfermarkt.com/patrice-covic/profil/spieler/1114155
17,Marco Grüll,Left Winger,"Jul 6, 1998 (26)",Austria,"1,82m",both,"Jul 1, 2024",,-,€4.00m,https://www.transfermarkt.com/marco-grull/profil/spieler/391766
33,Abdenego Nankishi,Left Winger,"Jul 6, 2002 (22)","Germany, Angola","1,78m",left,"Jul 1, 2021",,"Jun 30, 2025",€450k,https://www.transfermarkt.com/abdenego-nankishi/profil/spieler/455662
11,Justin Njinmah,Right Winger,"Nov 15, 2000 (24)","Germany, Nigeria","1,85m",right,"Jan 5, 2022",,"Jun 30, 2027",€7.00m,https://www.transfermarkt.com/justin-njinmah/profil/spieler/596153
7,Marvin Ducksch,Centre-Forward,"Mar 7, 1994 (31)",Germany,"1,88m",right,"Aug 25, 2021",,"Jun 30, 2026",€7.50m,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103
9,André Silva,Centre-Forward,"Nov 6, 1995 (29)",Portugal,"1,86m",right,"Feb 3, 2025",,"Jun 30, 2025",€5.00m,https://www.transfermarkt.com/andre-silva/profil/spieler/198008
42,Keke Topp,Centre-Forward,"Mar 25, 2004 (21)",Germany,"1,92m",right,"Jul 1, 2024",,"Jun 30, 2028",€4.00m,https://www.transfermarkt.com/keke-topp/profil/spieler/701757
15,Oliver Burke,Centre-Forward,"Apr 7, 1997 (28)",Scotland,"1,88m",right,"Jul 1, 2022",,"Jun 30, 2025",€1.80m,https://www.transfermarkt.com/oliver-burke/profil/spieler/341317
