Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
30,Jeremie Frimpong,Right Midfield,"Dec 10, 2000 (24)","Netherlands, Ghana","1,72m",right,"Jan 27, 2021",,"Jun 30, 2028",€50.00m,https://www.transfermarkt.com/jeremie-frimpong/profil/spieler/484547
19,Nathan Tella,Right Midfield,"Jul 5, 1999 (25)","Nigeria, England","1,73m",right,"Aug 27, 2023",,"Jun 30, 2028",€18.00m,https://www.transfermarkt.com/nathan-tella/profil/spieler/340322
10,Florian Wirtz,Attacking Midfield,"May 3, 2003 (22)",Germany,"1,77m",right,"Jul 1, 2020",,"Jun 30, 2027",€140.00m,https://www.transfermarkt.com/florian-wirtz/profil/spieler/598577
16,Emiliano Buendía,Attacking Midfield,"Dec 25, 1996 (28)","Argentina, Spain","1,72m",right,"Jan 29, 2025",,"Jun 30, 2025",€18.00m,https://www.transfermarkt.com/emiliano-buendia/profil/spieler/321247
7,Jonas Hofmann,Attacking Midfield,"Jul 14, 1992 (32)",Germany,"1,76m",right,"Jul 5, 2023",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161
21,Amine Adli,Left Winger,"May 10, 2000 (24)","Morocco, France","1,80m",left,"Aug 26, 2021",,"Jun 30, 2028",€22.00m,https://www.transfermarkt.com/amine-adli/profil/spieler/532776
11,Martin Terrier,Left Winger,"Mar 4, 1997 (28)",France,"1,84m",right,"Jul 18, 2024",,"Jun 30, 2029",€17.00m,https://www.transfermarkt.com/martin-terrier/profil/spieler/442891
22,Victor Boniface,Centre-Forward,"Dec 23, 2000 (24)",Nigeria,"1,90m",right,"Jul 22, 2023",,"Jun 30, 2028",€45.00m,https://www.transfermarkt.com/victor-boniface/profil/spieler/656681
14,Patrik Schick,Centre-Forward,"Jan 24, 1996 (29)",Czech Republic,"1,91m",left,"Sep 8, 2020",,"Jun 30, 2027",€27.00m,https://www.transfermarkt.com/patrik-schick/profil/spieler/242086
18,Alejo Sarco,Centre-Forward,"Jan 6, 2006 (19)","Argentina, Italy","1,79m",left,"Jan 2, 2025",,"Jun 30, 2029",€800k,https://www.transfermarkt.com/alejo-sarco/profil/spieler/1000675
