Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
16,Yukinari Sugawara,Right-Back,"Jun 28, 2000 (24)",Japan,"1,79m",right,"Jul 14, 2024",,"Jun 30, 2028",€12.00m,https://www.transfermarkt.com/yukinari-sugawara/profil/spieler/405385
14,James Bree,Right-Back,"Dec 11, 1997 (27)",England,"1,78m",right,"Jan 26, 2023",,"Jun 30, 2026",€2.50m,https://www.transfermarkt.com/james-bree/profil/spieler/324223
26,Lesley Ugochukwu,Defensive Midfield,"Mar 26, 2004 (21)","France, Nigeria","1,90m",right,"Aug 16, 2024",,"May 31, 2025",€20.00m,https://www.transfermarkt.com/lesley-ugochukwu/profil/spieler/711999
4,Flynn Downes,Defensive Midfield,"Jan 20, 1999 (26)",England,"1,78m",right,"Jul 16, 2024",,"Jun 30, 2028",€15.00m,https://www.transfermarkt.com/flynn-downes/profil/spieler/506189
18,Mateus Fernandes,Central Midfield,"Jul 10, 2004 (20)",Portugal,"1,78m",right,"Aug 20, 2024",,"Jun 30, 2029",€15.00m,https://www.transfermarkt.com/mateus-fernandes/profil/spieler/880245
8,Will Smallbone,Central Midfield,"Feb 21, 2000 (25)","Ireland, England","1,83m",right,"Jan 1, 2020",,"Jun 30, 2026",€7.00m,https://www.transfermarkt.com/will-smallbone/profil/spieler/444211
7,Joe Aribo,Central Midfield,"Jul 21, 1996 (28)","Nigeria, England","1,83m",left,"Jul 9, 2022",,"Jun 30, 2026",€6.00m,https://www.transfermarkt.com/joe-aribo/profil/spieler/468198
29,Albert Grønbæk,Attacking Midfield,"May 23, 2001 (23)",Denmark,"1,81m",right,"Jan 21, 2025",,"Jun 30, 2025",€12.00m,https://www.transfermarkt.com/albert-gronbaek/profil/spieler/503866
10,Adam Lallana,Attacking Midfield,"May 10, 1988 (36)",England,"1,72m",both,"Jul 1, 2024",,"Jun 30, 2025",€900k,https://www.transfermarkt.com/adam-lallana/profil/spieler/43530
20,Kamaldeen Sulemana,Left Winger,"Feb 15, 2002 (23)",Ghana,"1,75m",right,"Jan 31, 2023",,"Jun 30, 2027",€13.00m,https://www.transfermarkt.com/kamaldeen-sulemana/profil/spieler/746695
24,Ryan Fraser,Left Winger,"Feb 24, 1994 (31)",Scotland,"1,63m",right,"Aug 30, 2024",,"Jun 30, 2026",€3.00m,https://www.transfermarkt.com/ryan-fraser/profil/spieler/146795
33,Tyler Dibling,Right Winger,"Feb 17, 2006 (19)",England,"1,78m",left,"Jul 1, 2024",,"Jun 30, 2027",€25.00m,https://www.transfermarkt.com/tyler-dibling/profil/spieler/866655
19,Cameron Archer,Centre-Forward,"Dec 9, 2001 (23)","England, Jamaica","1,75m",right,"Aug 16, 2024",,"Jun 30, 2028",€14.00m,https://www.transfermarkt.com/cameron-archer/profil/spieler/533662
32,Paul Onuachu,Centre-Forward,"May 28, 1994 (30)",Nigeria,"2,01m",right,"Jan 31, 2023",,"Jun 30, 2026",€8.00m,https://www.transfermarkt.com/paul-onuachu/profil/spieler/272855
11,Ross Stewart,Centre-Forward,"Jul 11, 1996 (28)",Scotland,"1,88m",right,"Sep 1, 2023",,"Jun 30, 2026",€4.50m,https://www.transfermarkt.com/ross-stewart/profil/spieler/447995
-,Rento Takaoka,Centre-Forward,"Mar 12, 2007 (18)",Japan,"1,65m",,"Mar 12, 2025",,-,-,https://www.transfermarkt.com/rento-takaoka/profil/spieler/1146989
